par_name,par_true,par_hat,iter,seed,type,AIC,species
log_kappaS,-3.875531477279689,-3.994658486906883,3,67359,1-110,4829.794994449239,capelin
kappaT,2.312335730956876,1.8192035053229416,3,67359,1-110,4829.794994449239,capelin
gamma_j,-1.6722477746567348,-1.5119169636374243,3,67359,1-110,4829.794994449239,capelin
gamma_j,-1.6722477746567348,-0.3019841747135496,3,67359,1-110,4829.794994449239,capelin
beta_k,-3.907675738449672,-4.098046502841218,3,67359,1-110,4829.794994449239,capelin
ln_tauO,2.495122826058058,2.449720989758211,3,67359,1-110,4829.794994449239,capelin
ln_tauE,2.4760094040671055,2.2951516189266727,3,67359,1-110,4829.794994449239,capelin
ln_kappa,-4.481140234499602,-4.355528027162839,3,67359,1-110,4829.794994449239,capelin
ln_phi,-0.2822198315577172,-0.2680997390113767,3,67359,1-110,4829.794994449239,capelin
logit_rhoE,-1.508357337467413,-1.3549239896357619,3,67359,1-110,4829.794994449239,capelin
finv_power,-0.0661746743852703,-0.051853219488241314,3,67359,1-110,4829.794994449239,capelin
gamma_j,-1.6722477746567348,-0.40294523057537696,4,87021,1-000,11273.15303863367,capelin
gamma_j,-1.6722477746567348,-0.025123651047460362,4,87021,1-000,11273.15303863367,capelin
beta_k,-3.907675738449672,-2.0875402253905873,4,87021,1-000,11273.15303863367,capelin
ln_tauO,2.495122826058058,2.3457192596849885,4,87021,1-000,11273.15303863367,capelin
ln_tauE,2.4760094040671055,2.3803469636416548,4,87021,1-000,11273.15303863367,capelin
ln_kappa,-4.481140234499602,-4.463477085320755,4,87021,1-000,11273.15303863367,capelin
ln_phi,-0.2822198315577172,-0.2987177570275903,4,87021,1-000,11273.15303863367,capelin
logit_rhoE,-1.508357337467413,-1.5078724244885195,4,87021,1-000,11273.15303863367,capelin
finv_power,-0.0661746743852703,-0.0661201250740038,4,87021,1-000,11273.15303863367,capelin
log_kappaS,-3.875531477279689,-2.7220176654911854,4,87021,1-100,11273.85954300132,capelin
gamma_j,-1.6722477746567348,-0.4779349171788788,4,87021,1-100,11273.85954300132,capelin
gamma_j,-1.6722477746567348,-0.034745927039531783,4,87021,1-100,11273.85954300132,capelin
beta_k,-3.907675738449672,-2.079580295657382,4,87021,1-100,11273.85954300132,capelin
ln_tauO,2.495122826058058,2.3458850562008187,4,87021,1-100,11273.85954300132,capelin
ln_tauE,2.4760094040671055,2.381881340760507,4,87021,1-100,11273.85954300132,capelin
ln_kappa,-4.481140234499602,-4.465291342940184,4,87021,1-100,11273.85954300132,capelin
ln_phi,-0.2822198315577172,-0.2986262570978652,4,87021,1-100,11273.85954300132,capelin
logit_rhoE,-1.508357337467413,-1.5202810683453882,4,87021,1-100,11273.85954300132,capelin
finv_power,-0.0661746743852703,-0.06611715963040538,4,87021,1-100,11273.85954300132,capelin
kappaT,2.312335730956876,1.8359300493001394,4,87021,1-010,11244.101173084364,capelin
gamma_j,-1.6722477746567348,-1.136357344080376,4,87021,1-010,11244.101173084364,capelin
gamma_j,-1.6722477746567348,-0.13018458413210768,4,87021,1-010,11244.101173084364,capelin
beta_k,-3.907675738449672,-2.095010608240945,4,87021,1-010,11244.101173084364,capelin
ln_tauO,2.495122826058058,2.330311082992235,4,87021,1-010,11244.101173084364,capelin
ln_tauE,2.4760094040671055,2.362968465340089,4,87021,1-010,11244.101173084364,capelin
ln_kappa,-4.481140234499602,-4.424275160915751,4,87021,1-010,11244.101173084364,capelin
ln_phi,-0.2822198315577172,-0.3008681802699055,4,87021,1-010,11244.101173084364,capelin
logit_rhoE,-1.508357337467413,-1.6272445503706072,4,87021,1-010,11244.101173084364,capelin
finv_power,-0.0661746743852703,-0.0670626957882073,4,87021,1-010,11244.101173084364,capelin
log_kappaS,-3.875531477279689,-3.489570776299093,4,87021,1-110,11241.221183838778,capelin
kappaT,2.312335730956876,2.3006567425147595,4,87021,1-110,11241.221183838778,capelin
gamma_j,-1.6722477746567348,-1.6298805821242535,4,87021,1-110,11241.221183838778,capelin
gamma_j,-1.6722477746567348,-0.24006084820130622,4,87021,1-110,11241.221183838778,capelin
beta_k,-3.907675738449672,-2.10016347295387,4,87021,1-110,11241.221183838778,capelin
ln_tauO,2.495122826058058,2.3299775641118776,4,87021,1-110,11241.221183838778,capelin
ln_tauE,2.4760094040671055,2.36422608371889,4,87021,1-110,11241.221183838778,capelin
ln_kappa,-4.481140234499602,-4.423779937846683,4,87021,1-110,11241.221183838778,capelin
ln_phi,-0.2822198315577172,-0.3006369101292099,4,87021,1-110,11241.221183838778,capelin
logit_rhoE,-1.508357337467413,-1.6273110393833958,4,87021,1-110,11241.221183838778,capelin
finv_power,-0.0661746743852703,-0.06698278758974643,4,87021,1-110,11241.221183838778,capelin
gamma_j,-1.6722477746567348,-0.3390894877120475,5,86898,1-000,4918.695120806286,capelin
gamma_j,-1.6722477746567348,0.03182770270844739,5,86898,1-000,4918.695120806286,capelin
beta_k,-3.907675738449672,-4.335718124395384,5,86898,1-000,4918.695120806286,capelin
ln_tauO,2.495122826058058,2.575608915852332,5,86898,1-000,4918.695120806286,capelin
ln_tauE,2.4760094040671055,2.4556914645485906,5,86898,1-000,4918.695120806286,capelin
ln_kappa,-4.481140234499602,-4.493178557317488,5,86898,1-000,4918.695120806286,capelin
ln_phi,-0.2822198315577172,-0.4123401409760135,5,86898,1-000,4918.695120806286,capelin
logit_rhoE,-1.508357337467413,-1.4255215059067408,5,86898,1-000,4918.695120806286,capelin
finv_power,-0.0661746743852703,-0.13444329438078886,5,86898,1-000,4918.695120806286,capelin
log_kappaS,-3.875531477279689,-3.958418489956294,5,86898,1-100,4918.308979632464,capelin
gamma_j,-1.6722477746567348,-0.588718928672977,5,86898,1-100,4918.308979632464,capelin
gamma_j,-1.6722477746567348,0.061267942500934355,5,86898,1-100,4918.308979632464,capelin
beta_k,-3.907675738449672,-4.370158144346311,5,86898,1-100,4918.308979632464,capelin
ln_tauO,2.495122826058058,2.5698570698621714,5,86898,1-100,4918.308979632464,capelin
ln_tauE,2.4760094040671055,2.446802511942242,5,86898,1-100,4918.308979632464,capelin
ln_kappa,-4.481140234499602,-4.482049191739908,5,86898,1-100,4918.308979632464,capelin
ln_phi,-0.2822198315577172,-0.41330372668206355,5,86898,1-100,4918.308979632464,capelin
logit_rhoE,-1.508357337467413,-1.5291800276440741,5,86898,1-100,4918.308979632464,capelin
finv_power,-0.0661746743852703,-0.13476648845266279,5,86898,1-100,4918.308979632464,capelin
kappaT,2.312335730956876,1.5818987590327922,5,86898,1-010,4894.822503785432,capelin
gamma_j,-1.6722477746567348,-1.0452512936183984,5,86898,1-010,4894.822503785432,capelin
gamma_j,-1.6722477746567348,-0.014325644080688342,5,86898,1-010,4894.822503785432,capelin
beta_k,-3.907675738449672,-4.281266945195082,5,86898,1-010,4894.822503785432,capelin
ln_tauO,2.495122826058058,2.548739562989761,5,86898,1-010,4894.822503785432,capelin
ln_tauE,2.4760094040671055,2.4248787779528915,5,86898,1-010,4894.822503785432,capelin
ln_kappa,-4.481140234499602,-4.436325242339568,5,86898,1-010,4894.822503785432,capelin
ln_phi,-0.2822198315577172,-0.41503971236682746,5,86898,1-010,4894.822503785432,capelin
logit_rhoE,-1.508357337467413,-1.6246978705921626,5,86898,1-010,4894.822503785432,capelin
finv_power,-0.0661746743852703,-0.135349782508169,5,86898,1-010,4894.822503785432,capelin
log_kappaS,-3.875531477279689,-3.8048035405720935,5,86898,1-110,4887.70232035347,capelin
kappaT,2.312335730956876,1.9754473676204067,5,86898,1-110,4887.70232035347,capelin
gamma_j,-1.6722477746567348,-1.579848125181093,5,86898,1-110,4887.70232035347,capelin
gamma_j,-1.6722477746567348,0.14670535026921835,5,86898,1-110,4887.70232035347,capelin
beta_k,-3.907675738449672,-4.370956143214985,5,86898,1-110,4887.70232035347,capelin
ln_tauO,2.495122826058058,2.544029007412033,5,86898,1-110,4887.70232035347,capelin
ln_tauE,2.4760094040671055,2.4228039381543134,5,86898,1-110,4887.70232035347,capelin
ln_kappa,-4.481140234499602,-4.430286109311851,5,86898,1-110,4887.70232035347,capelin
ln_phi,-0.2822198315577172,-0.41671664885738713,5,86898,1-110,4887.70232035347,capelin
logit_rhoE,-1.508357337467413,-1.70780484111261,5,86898,1-110,4887.70232035347,capelin
finv_power,-0.0661746743852703,-0.13614898160449268,5,86898,1-110,4887.70232035347,capelin
gamma_j,-1.6722477746567348,-0.3127565005777737,6,33321,1-000,8908.323595733167,capelin
gamma_j,-1.6722477746567348,0.003733555058622273,6,33321,1-000,8908.323595733167,capelin
beta_k,-3.907675738449672,-2.691331006249475,6,33321,1-000,8908.323595733167,capelin
ln_tauO,2.495122826058058,2.5368667582302753,6,33321,1-000,8908.323595733167,capelin
ln_tauE,2.4760094040671055,2.37932678594462,6,33321,1-000,8908.323595733167,capelin
ln_kappa,-4.481140234499602,-4.466363444275085,6,33321,1-000,8908.323595733167,capelin
ln_phi,-0.2822198315577172,-0.2420519544360413,6,33321,1-000,8908.323595733167,capelin
logit_rhoE,-1.508357337467413,-1.630353251428893,6,33321,1-000,8908.323595733167,capelin
finv_power,-0.0661746743852703,-0.025260699804162207,6,33321,1-000,8908.323595733167,capelin
log_kappaS,-3.875531477279689,-3.4136445212277167,6,33321,1-100,8908.55301596001,capelin
gamma_j,-1.6722477746567348,-0.46725234846632674,6,33321,1-100,8908.55301596001,capelin
gamma_j,-1.6722477746567348,5.30162037431313e-4,6,33321,1-100,8908.55301596001,capelin
beta_k,-3.907675738449672,-2.6935418541904133,6,33321,1-100,8908.55301596001,capelin
ln_tauO,2.495122826058058,2.535731889218329,6,33321,1-100,8908.55301596001,capelin
ln_tauE,2.4760094040671055,2.375506917115104,6,33321,1-100,8908.55301596001,capelin
ln_kappa,-4.481140234499602,-4.461504329496411,6,33321,1-100,8908.55301596001,capelin
ln_phi,-0.2822198315577172,-0.24316041393337115,6,33321,1-100,8908.55301596001,capelin
logit_rhoE,-1.508357337467413,-1.665319101611796,6,33321,1-100,8908.55301596001,capelin
finv_power,-0.0661746743852703,-0.025771184932460407,6,33321,1-100,8908.55301596001,capelin
kappaT,2.312335730956876,2.1339812225868138,6,33321,1-010,8879.785064681571,capelin
gamma_j,-1.6722477746567348,-1.0733446275533929,6,33321,1-010,8879.785064681571,capelin
gamma_j,-1.6722477746567348,-0.05089210967122508,6,33321,1-010,8879.785064681571,capelin
beta_k,-3.907675738449672,-2.6875255775441755,6,33321,1-010,8879.785064681571,capelin
ln_tauO,2.495122826058058,2.5205935852314063,6,33321,1-010,8879.785064681571,capelin
ln_tauE,2.4760094040671055,2.3655154318338103,6,33321,1-010,8879.785064681571,capelin
ln_kappa,-4.481140234499602,-4.433259452413009,6,33321,1-010,8879.785064681571,capelin
ln_phi,-0.2822198315577172,-0.24379918267232123,6,33321,1-010,8879.785064681571,capelin
logit_rhoE,-1.508357337467413,-1.8056702944381577,6,33321,1-010,8879.785064681571,capelin
finv_power,-0.0661746743852703,-0.02587293471549734,6,33321,1-010,8879.785064681571,capelin
log_kappaS,-3.875531477279689,-3.526961391443797,6,33321,1-110,8875.520696385916,capelin
kappaT,2.312335730956876,2.885584558870389,6,33321,1-110,8875.520696385916,capelin
gamma_j,-1.6722477746567348,-1.6301088947109221,6,33321,1-110,8875.520696385916,capelin
gamma_j,-1.6722477746567348,-0.04524033620284306,6,33321,1-110,8875.520696385916,capelin
beta_k,-3.907675738449672,-2.730456398924555,6,33321,1-110,8875.520696385916,capelin
ln_tauO,2.495122826058058,2.519137886188898,6,33321,1-110,8875.520696385916,capelin
ln_tauE,2.4760094040671055,2.364270381236584,6,33321,1-110,8875.520696385916,capelin
ln_kappa,-4.481140234499602,-4.430324075291893,6,33321,1-110,8875.520696385916,capelin
ln_phi,-0.2822198315577172,-0.2449743638188853,6,33321,1-110,8875.520696385916,capelin
logit_rhoE,-1.508357337467413,-1.8431897498954708,6,33321,1-110,8875.520696385916,capelin
finv_power,-0.0661746743852703,-0.026426958816521132,6,33321,1-110,8875.520696385916,capelin
gamma_j,-1.6722477746567348,-0.3104980013949343,7,77434,1-000,7083.48603661895,capelin
gamma_j,-1.6722477746567348,0.03155791636281651,7,77434,1-000,7083.48603661895,capelin
beta_k,-3.907675738449672,-3.078298193645031,7,77434,1-000,7083.48603661895,capelin
ln_tauO,2.495122826058058,2.5020041426665327,7,77434,1-000,7083.48603661895,capelin
ln_tauE,2.4760094040671055,2.440909923707416,7,77434,1-000,7083.48603661895,capelin
ln_kappa,-4.481140234499602,-4.536479072626553,7,77434,1-000,7083.48603661895,capelin
ln_phi,-0.2822198315577172,-0.25228883919253875,7,77434,1-000,7083.48603661895,capelin
logit_rhoE,-1.508357337467413,-1.0246394309760594,7,77434,1-000,7083.48603661895,capelin
finv_power,-0.0661746743852703,-0.03726661336375902,7,77434,1-000,7083.48603661895,capelin
log_kappaS,-3.875531477279689,-4.097457987248113,7,77434,1-100,7075.044514359939,capelin
gamma_j,-1.6722477746567348,-0.6862127120139511,7,77434,1-100,7075.044514359939,capelin
gamma_j,-1.6722477746567348,0.046456079387601046,7,77434,1-100,7075.044514359939,capelin
beta_k,-3.907675738449672,-3.104751608692954,7,77434,1-100,7075.044514359939,capelin
ln_tauO,2.495122826058058,2.496051077949759,7,77434,1-100,7075.044514359939,capelin
ln_tauE,2.4760094040671055,2.432070988291416,7,77434,1-100,7075.044514359939,capelin
ln_kappa,-4.481140234499602,-4.524110824613247,7,77434,1-100,7075.044514359939,capelin
ln_phi,-0.2822198315577172,-0.2544566345626805,7,77434,1-100,7075.044514359939,capelin
logit_rhoE,-1.508357337467413,-1.0912681833242164,7,77434,1-100,7075.044514359939,capelin
finv_power,-0.0661746743852703,-0.0378661151405716,7,77434,1-100,7075.044514359939,capelin
kappaT,2.312335730956876,1.7600299535847912,7,77434,1-010,7069.978972679528,capelin
gamma_j,-1.6722477746567348,-0.9777434316422902,7,77434,1-010,7069.978972679528,capelin
gamma_j,-1.6722477746567348,-0.06076436150985592,7,77434,1-010,7069.978972679528,capelin
beta_k,-3.907675738449672,-3.021281145216868,7,77434,1-010,7069.978972679528,capelin
ln_tauO,2.495122826058058,2.487233032576441,7,77434,1-010,7069.978972679528,capelin
ln_tauE,2.4760094040671055,2.4151617216356986,7,77434,1-010,7069.978972679528,capelin
ln_kappa,-4.481140234499602,-4.492327880673965,7,77434,1-010,7069.978972679528,capelin
ln_phi,-0.2822198315577172,-0.2553556842109198,7,77434,1-010,7069.978972679528,capelin
logit_rhoE,-1.508357337467413,-1.1484203521610186,7,77434,1-010,7069.978972679528,capelin
finv_power,-0.0661746743852703,-0.03870301561361049,7,77434,1-010,7069.978972679528,capelin
log_kappaS,-3.875531477279689,-4.266414160779397,7,77434,1-110,7053.2678041026775,capelin
kappaT,2.312335730956876,2.3462043908316326,7,77434,1-110,7053.2678041026775,capelin
gamma_j,-1.6722477746567348,-1.9830274303282904,7,77434,1-110,7053.2678041026775,capelin
gamma_j,-1.6722477746567348,0.08075536747697921,7,77434,1-110,7053.2678041026775,capelin
beta_k,-3.907675738449672,-3.1260034318473013,7,77434,1-110,7053.2678041026775,capelin
ln_tauO,2.495122826058058,2.4826644964778994,7,77434,1-110,7053.2678041026775,capelin
ln_tauE,2.4760094040671055,2.406077046612073,7,77434,1-110,7053.2678041026775,capelin
ln_kappa,-4.481140234499602,-4.476661487497342,7,77434,1-110,7053.2678041026775,capelin
ln_phi,-0.2822198315577172,-0.2580077255741097,7,77434,1-110,7053.2678041026775,capelin
logit_rhoE,-1.508357337467413,-1.1930649129059239,7,77434,1-110,7053.2678041026775,capelin
finv_power,-0.0661746743852703,-0.03934348302752468,7,77434,1-110,7053.2678041026775,capelin
gamma_j,-1.6722477746567348,-0.252060211910664,8,26,1-000,4860.922720344352,capelin
gamma_j,-1.6722477746567348,-0.010522259702774883,8,26,1-000,4860.922720344352,capelin
beta_k,-3.907675738449672,-3.6427383738148094,8,26,1-000,4860.922720344352,capelin
ln_tauO,2.495122826058058,2.4588809443478974,8,26,1-000,4860.922720344352,capelin
ln_tauE,2.4760094040671055,2.4621805299856474,8,26,1-000,4860.922720344352,capelin
ln_kappa,-4.481140234499602,-4.481485592011292,8,26,1-000,4860.922720344352,capelin
ln_phi,-0.2822198315577172,-0.3101484225358041,8,26,1-000,4860.922720344352,capelin
logit_rhoE,-1.508357337467413,-1.3176663925393204,8,26,1-000,4860.922720344352,capelin
finv_power,-0.0661746743852703,-0.06275226553471573,8,26,1-000,4860.922720344352,capelin
log_kappaS,-3.875531477279689,-4.337571209917991,8,26,1-100,4851.156033144645,capelin
gamma_j,-1.6722477746567348,-0.5868688608858867,8,26,1-100,4851.156033144645,capelin
gamma_j,-1.6722477746567348,-0.008061499723882811,8,26,1-100,4851.156033144645,capelin
beta_k,-3.907675738449672,-3.664257498083613,8,26,1-100,4851.156033144645,capelin
ln_tauO,2.495122826058058,2.4550583498733616,8,26,1-100,4851.156033144645,capelin
ln_tauE,2.4760094040671055,2.4564707538421096,8,26,1-100,4851.156033144645,capelin
ln_kappa,-4.481140234499602,-4.468383871692617,8,26,1-100,4851.156033144645,capelin
ln_phi,-0.2822198315577172,-0.3119216918419519,8,26,1-100,4851.156033144645,capelin
logit_rhoE,-1.508357337467413,-1.3380603659221266,8,26,1-100,4851.156033144645,capelin
finv_power,-0.0661746743852703,-0.06347721114839604,8,26,1-100,4851.156033144645,capelin
kappaT,2.312335730956876,3.809266594375215,8,26,1-010,4843.978129806543,capelin
gamma_j,-1.6722477746567348,-1.1930093494736156,8,26,1-010,4843.978129806543,capelin
gamma_j,-1.6722477746567348,-0.12016072208133684,8,26,1-010,4843.978129806543,capelin
beta_k,-3.907675738449672,-3.685639978196303,8,26,1-010,4843.978129806543,capelin
