par_name,par_true,par_hat,iter,seed,type,AIC,species
log_kappaS,-3.875531477279689,-3.534301705840234,2,75930,1-100,8185.88884347157,capelin
gamma_j,-1.6722477746567348,-0.5654590629446828,2,75930,1-100,8185.88884347157,capelin
gamma_j,-1.6722477746567348,-0.03764743970741654,2,75930,1-100,8185.88884347157,capelin
beta_k,-3.907675738449672,-2.8630287467509232,2,75930,1-100,8185.88884347157,capelin
ln_tauO,2.495122826058058,2.4693811438358897,2,75930,1-100,8185.88884347157,capelin
ln_tauE,2.4760094040671055,2.455750902766013,2,75930,1-100,8185.88884347157,capelin
ln_kappa,-4.481140234499602,-4.500879456216811,2,75930,1-100,8185.88884347157,capelin
ln_phi,-0.2822198315577172,-0.2920823131007253,2,75930,1-100,8185.88884347157,capelin
logit_rhoE,-1.508357337467413,-2.022806265198517,2,75930,1-100,8185.88884347157,capelin
finv_power,-0.0661746743852703,-0.06468061882501289,2,75930,1-100,8185.88884347157,capelin
kappaT,2.312335730956876,1.560806940391976,2,75930,1-010,8170.982234226762,capelin
gamma_j,-1.6722477746567348,-0.8628781253300606,2,75930,1-010,8170.982234226762,capelin
gamma_j,-1.6722477746567348,-0.059462098168363786,2,75930,1-010,8170.982234226762,capelin
beta_k,-3.907675738449672,-2.886767691409311,2,75930,1-010,8170.982234226762,capelin
ln_tauO,2.495122826058058,2.4645782460481227,2,75930,1-010,8170.982234226762,capelin
ln_tauE,2.4760094040671055,2.4512575646967534,2,75930,1-010,8170.982234226762,capelin
ln_kappa,-4.481140234499602,-4.4839781164595465,2,75930,1-010,8170.982234226762,capelin
ln_phi,-0.2822198315577172,-0.29209939067408275,2,75930,1-010,8170.982234226762,capelin
logit_rhoE,-1.508357337467413,-2.07418115978581,2,75930,1-010,8170.982234226762,capelin
finv_power,-0.0661746743852703,-0.06478826368292057,2,75930,1-010,8170.982234226762,capelin
log_kappaS,-3.875531477279689,-3.600161153484378,2,75930,1-110,8164.585680218177,capelin
kappaT,2.312335730956876,1.9693331159778458,2,75930,1-110,8164.585680218177,capelin
gamma_j,-1.6722477746567348,-1.3539430695965515,2,75930,1-110,8164.585680218177,capelin
gamma_j,-1.6722477746567348,-0.0872792856866238,2,75930,1-110,8164.585680218177,capelin
beta_k,-3.907675738449672,-2.913901070334977,2,75930,1-110,8164.585680218177,capelin
ln_tauO,2.495122826058058,2.461573795092298,2,75930,1-110,8164.585680218177,capelin
ln_tauE,2.4760094040671055,2.4477670952980843,2,75930,1-110,8164.585680218177,capelin
ln_kappa,-4.481140234499602,-4.476948542948798,2,75930,1-110,8164.585680218177,capelin
ln_phi,-0.2822198315577172,-0.29330373786238434,2,75930,1-110,8164.585680218177,capelin
logit_rhoE,-1.508357337467413,-2.098682428588278,2,75930,1-110,8164.585680218177,capelin
finv_power,-0.0661746743852703,-0.06516545130757087,2,75930,1-110,8164.585680218177,capelin
gamma_j,-1.6722477746567348,-0.39227529975859676,3,37231,1-000,7084.9235661319435,capelin
gamma_j,-1.6722477746567348,-0.030985069302642786,3,37231,1-000,7084.9235661319435,capelin
beta_k,-3.907675738449672,-3.7172032425548376,3,37231,1-000,7084.9235661319435,capelin
ln_tauO,2.495122826058058,2.559885018857087,3,37231,1-000,7084.9235661319435,capelin
ln_tauE,2.4760094040671055,2.434826782117237,3,37231,1-000,7084.9235661319435,capelin
ln_kappa,-4.481140234499602,-4.4647381918181965,3,37231,1-000,7084.9235661319435,capelin
ln_phi,-0.2822198315577172,-0.2582963752986106,3,37231,1-000,7084.9235661319435,capelin
logit_rhoE,-1.508357337467413,-1.8068137009687133,3,37231,1-000,7084.9235661319435,capelin
finv_power,-0.0661746743852703,-0.041082483577403746,3,37231,1-000,7084.9235661319435,capelin
log_kappaS,-3.875531477279689,-3.571855933245986,3,37231,1-100,7082.610569666922,capelin
gamma_j,-1.6722477746567348,-0.5694040798738992,3,37231,1-100,7082.610569666922,capelin
gamma_j,-1.6722477746567348,-0.014761279009644291,3,37231,1-100,7082.610569666922,capelin
beta_k,-3.907675738449672,-3.750862666969565,3,37231,1-100,7082.610569666922,capelin
ln_tauO,2.495122826058058,2.556720153333194,3,37231,1-100,7082.610569666922,capelin
ln_tauE,2.4760094040671055,2.4306309643275137,3,37231,1-100,7082.610569666922,capelin
ln_kappa,-4.481140234499602,-4.458489457780031,3,37231,1-100,7082.610569666922,capelin
ln_phi,-0.2822198315577172,-0.2593244325789496,3,37231,1-100,7082.610569666922,capelin
logit_rhoE,-1.508357337467413,-1.8402066038776372,3,37231,1-100,7082.610569666922,capelin
finv_power,-0.0661746743852703,-0.041373950709281584,3,37231,1-100,7082.610569666922,capelin
kappaT,2.312335730956876,2.892404321005588,3,37231,1-010,7067.996187856654,capelin
gamma_j,-1.6722477746567348,-1.2664142191955283,3,37231,1-010,7067.996187856654,capelin
gamma_j,-1.6722477746567348,-0.11204195012622438,3,37231,1-010,7067.996187856654,capelin
beta_k,-3.907675738449672,-3.774680128030778,3,37231,1-010,7067.996187856654,capelin
ln_tauO,2.495122826058058,2.5495362014812795,3,37231,1-010,7067.996187856654,capelin
ln_tauE,2.4760094040671055,2.423380166244942,3,37231,1-010,7067.996187856654,capelin
ln_kappa,-4.481140234499602,-4.440485822476181,3,37231,1-010,7067.996187856654,capelin
ln_phi,-0.2822198315577172,-0.2603313852462423,3,37231,1-010,7067.996187856654,capelin
logit_rhoE,-1.508357337467413,-2.034302667902642,3,37231,1-010,7067.996187856654,capelin
finv_power,-0.0661746743852703,-0.0418779350753474,3,37231,1-010,7067.996187856654,capelin
log_kappaS,-3.875531477279689,-3.7622238520955498,3,37231,1-110,7064.824438850035,capelin
kappaT,2.312335730956876,3.4526099647182504,3,37231,1-110,7064.824438850035,capelin
gamma_j,-1.6722477746567348,-1.7897822206249716,3,37231,1-110,7064.824438850035,capelin
gamma_j,-1.6722477746567348,0.0159711398793906,3,37231,1-110,7064.824438850035,capelin
beta_k,-3.907675738449672,-3.847561869605066,3,37231,1-110,7064.824438850035,capelin
ln_tauO,2.495122826058058,2.5466209243770837,3,37231,1-110,7064.824438850035,capelin
ln_tauE,2.4760094040671055,2.4232821689464616,3,37231,1-110,7064.824438850035,capelin
ln_kappa,-4.481140234499602,-4.43880893685446,3,37231,1-110,7064.824438850035,capelin
ln_phi,-0.2822198315577172,-0.2606027786934719,3,37231,1-110,7064.824438850035,capelin
logit_rhoE,-1.508357337467413,-2.0483122295334453,3,37231,1-110,7064.824438850035,capelin
finv_power,-0.0661746743852703,-0.04182996557967537,3,37231,1-110,7064.824438850035,capelin
gamma_j,-1.6722477746567348,-0.2837987539147582,4,95953,1-000,3303.548858232625,capelin
gamma_j,-1.6722477746567348,-0.015436591415388968,4,95953,1-000,3303.548858232625,capelin
beta_k,-3.907675738449672,-5.049959898350677,4,95953,1-000,3303.548858232625,capelin
ln_tauO,2.495122826058058,2.654880074614864,4,95953,1-000,3303.548858232625,capelin
ln_tauE,2.4760094040671055,2.3332211045853986,4,95953,1-000,3303.548858232625,capelin
ln_kappa,-4.481140234499602,-4.422094503587586,4,95953,1-000,3303.548858232625,capelin
ln_phi,-0.2822198315577172,-0.32915436623721434,4,95953,1-000,3303.548858232625,capelin
logit_rhoE,-1.508357337467413,-1.0283350072463178,4,95953,1-000,3303.548858232625,capelin
finv_power,-0.0661746743852703,-0.0866805328388771,4,95953,1-000,3303.548858232625,capelin
log_kappaS,-3.875531477279689,-3.447979243781947,4,95953,1-100,3303.373982230234,capelin
gamma_j,-1.6722477746567348,-0.38763215531964923,4,95953,1-100,3303.373982230234,capelin
gamma_j,-1.6722477746567348,-0.0032198631432950255,4,95953,1-100,3303.373982230234,capelin
beta_k,-3.907675738449672,-5.069138783336037,4,95953,1-100,3303.373982230234,capelin
ln_tauO,2.495122826058058,2.654346529228413,4,95953,1-100,3303.373982230234,capelin
ln_tauE,2.4760094040671055,2.328262879869057,4,95953,1-100,3303.373982230234,capelin
ln_kappa,-4.481140234499602,-4.417801202023354,4,95953,1-100,3303.373982230234,capelin
ln_phi,-0.2822198315577172,-0.33102202689770105,4,95953,1-100,3303.373982230234,capelin
logit_rhoE,-1.508357337467413,-1.07587917799272,4,95953,1-100,3303.373982230234,capelin
finv_power,-0.0661746743852703,-0.08736759832711613,4,95953,1-100,3303.373982230234,capelin
kappaT,2.312335730956876,3.3853559815001435,4,95953,1-010,3271.683582812224,capelin
gamma_j,-1.6722477746567348,-1.6706227499531712,4,95953,1-010,3271.683582812224,capelin
gamma_j,-1.6722477746567348,-0.534901603275531,4,95953,1-010,3271.683582812224,capelin
beta_k,-3.907675738449672,-4.991917131205208,4,95953,1-010,3271.683582812224,capelin
ln_tauO,2.495122826058058,2.609181556963502,4,95953,1-010,3271.683582812224,capelin
ln_tauE,2.4760094040671055,2.2872862364273074,4,95953,1-010,3271.683582812224,capelin
ln_kappa,-4.481140234499602,-4.349595118992007,4,95953,1-010,3271.683582812224,capelin
ln_phi,-0.2822198315577172,-0.337416317381808,4,95953,1-010,3271.683582812224,capelin
logit_rhoE,-1.508357337467413,-1.3344041009102159,4,95953,1-010,3271.683582812224,capelin
finv_power,-0.0661746743852703,-0.0899923005687654,4,95953,1-010,3271.683582812224,capelin
log_kappaS,-3.875531477279689,-3.8271321777161997,4,95953,1-110,3267.591529455629,capelin
kappaT,2.312335730956876,4.091130436097619,4,95953,1-110,3267.591529455629,capelin
gamma_j,-1.6722477746567348,-2.3155793988080826,4,95953,1-110,3267.591529455629,capelin
gamma_j,-1.6722477746567348,-0.5888627922563107,4,95953,1-110,3267.591529455629,capelin
beta_k,-3.907675738449672,-5.056439138418224,4,95953,1-110,3267.591529455629,capelin
ln_tauO,2.495122826058058,2.6130107323973952,4,95953,1-110,3267.591529455629,capelin
ln_tauE,2.4760094040671055,2.2877106392511473,4,95953,1-110,3267.591529455629,capelin
ln_kappa,-4.481140234499602,-4.349113224414438,4,95953,1-110,3267.591529455629,capelin
ln_phi,-0.2822198315577172,-0.3387212884074309,4,95953,1-110,3267.591529455629,capelin
logit_rhoE,-1.508357337467413,-1.395803886238444,4,95953,1-110,3267.591529455629,capelin
finv_power,-0.0661746743852703,-0.09051771473567898,4,95953,1-110,3267.591529455629,capelin
gamma_j,-1.6722477746567348,-0.3746134014563531,5,81908,1-000,11246.718790051404,capelin
gamma_j,-1.6722477746567348,0.0031647579451060063,5,81908,1-000,11246.718790051404,capelin
beta_k,-3.907675738449672,-2.441021379352321,5,81908,1-000,11246.718790051404,capelin
ln_tauO,2.495122826058058,2.373020397029958,5,81908,1-000,11246.718790051404,capelin
ln_tauE,2.4760094040671055,2.3963872106361097,5,81908,1-000,11246.718790051404,capelin
ln_kappa,-4.481140234499602,-4.398773727506433,5,81908,1-000,11246.718790051404,capelin
ln_phi,-0.2822198315577172,-0.33902475736910226,5,81908,1-000,11246.718790051404,capelin
logit_rhoE,-1.508357337467413,-1.3137856352225432,5,81908,1-000,11246.718790051404,capelin
finv_power,-0.0661746743852703,-0.08533530964324235,5,81908,1-000,11246.718790051404,capelin
log_kappaS,-3.875531477279689,-3.7915742893575124,5,81908,1-100,11233.960162300016,capelin
gamma_j,-1.6722477746567348,-0.6909332789650168,5,81908,1-100,11233.960162300016,capelin
gamma_j,-1.6722477746567348,-0.009378200077756117,5,81908,1-100,11233.960162300016,capelin
beta_k,-3.907675738449672,-2.442134007956568,5,81908,1-100,11233.960162300016,capelin
ln_tauO,2.495122826058058,2.368974503433433,5,81908,1-100,11233.960162300016,capelin
ln_tauE,2.4760094040671055,2.392712178164177,5,81908,1-100,11233.960162300016,capelin
ln_kappa,-4.481140234499602,-4.389607630396055,5,81908,1-100,11233.960162300016,capelin
ln_phi,-0.2822198315577172,-0.34087068170642443,5,81908,1-100,11233.960162300016,capelin
logit_rhoE,-1.508357337467413,-1.3527121539515163,5,81908,1-100,11233.960162300016,capelin
finv_power,-0.0661746743852703,-0.08621137431593387,5,81908,1-100,11233.960162300016,capelin
kappaT,2.312335730956876,1.9302992572127762,5,81908,1-010,11221.573629949657,capelin
gamma_j,-1.6722477746567348,-1.089024426453667,5,81908,1-010,11221.573629949657,capelin
gamma_j,-1.6722477746567348,-0.05780465274627645,5,81908,1-010,11221.573629949657,capelin
beta_k,-3.907675738449672,-2.4322052919904285,5,81908,1-010,11221.573629949657,capelin
ln_tauO,2.495122826058058,2.358601384821241,5,81908,1-010,11221.573629949657,capelin
ln_tauE,2.4760094040671055,2.3802340185513535,5,81908,1-010,11221.573629949657,capelin
ln_kappa,-4.481140234499602,-4.367725045809916,5,81908,1-010,11221.573629949657,capelin
ln_phi,-0.2822198315577172,-0.3427843015369056,5,81908,1-010,11221.573629949657,capelin
logit_rhoE,-1.508357337467413,-1.4562540366471022,5,81908,1-010,11221.573629949657,capelin
finv_power,-0.0661746743852703,-0.08712969099080632,5,81908,1-010,11221.573629949657,capelin
log_kappaS,-3.875531477279689,-3.8240125841201102,5,81908,1-110,11212.071100980877,capelin
kappaT,2.312335730956876,2.166637035839141,5,81908,1-110,11212.071100980877,capelin
gamma_j,-1.6722477746567348,-1.6499057695976442,5,81908,1-110,11212.071100980877,capelin
gamma_j,-1.6722477746567348,-0.012047089342985472,5,81908,1-110,11212.071100980877,capelin
beta_k,-3.907675738449672,-2.483657833941609,5,81908,1-110,11212.071100980877,capelin
ln_tauO,2.495122826058058,2.355860557584678,5,81908,1-110,11212.071100980877,capelin
ln_tauE,2.4760094040671055,2.3781877189850147,5,81908,1-110,11212.071100980877,capelin
ln_kappa,-4.481140234499602,-4.362162057692674,5,81908,1-110,11212.071100980877,capelin
ln_phi,-0.2822198315577172,-0.34312230749537054,5,81908,1-110,11212.071100980877,capelin
logit_rhoE,-1.508357337467413,-1.488499812044655,5,81908,1-110,11212.071100980877,capelin
finv_power,-0.0661746743852703,-0.0870148228321671,5,81908,1-110,11212.071100980877,capelin
gamma_j,-1.6722477746567348,-0.2857605360776745,6,85353,1-000,6127.386831586209,capelin
gamma_j,-1.6722477746567348,0.00241623670434808,6,85353,1-000,6127.386831586209,capelin
beta_k,-3.907675738449672,-3.8942383357643586,6,85353,1-000,6127.386831586209,capelin
ln_tauO,2.495122826058058,2.469967281582913,6,85353,1-000,6127.386831586209,capelin
ln_tauE,2.4760094040671055,2.311332849359547,6,85353,1-000,6127.386831586209,capelin
ln_kappa,-4.481140234499602,-4.352308363797919,6,85353,1-000,6127.386831586209,capelin
ln_phi,-0.2822198315577172,-0.36870914204419186,6,85353,1-000,6127.386831586209,capelin
logit_rhoE,-1.508357337467413,-1.2457950365276924,6,85353,1-000,6127.386831586209,capelin
finv_power,-0.0661746743852703,-0.0903232008936375,6,85353,1-000,6127.386831586209,capelin
log_kappaS,-3.875531477279689,-3.729821626047481,6,85353,1-100,6122.6506244018965,capelin
gamma_j,-1.6722477746567348,-0.4866609321402437,6,85353,1-100,6122.6506244018965,capelin
gamma_j,-1.6722477746567348,1.6392842423057515e-4,6,85353,1-100,6122.6506244018965,capelin
beta_k,-3.907675738449672,-3.9017664682547535,6,85353,1-100,6122.6506244018965,capelin
ln_tauO,2.495122826058058,2.468780415660479,6,85353,1-100,6122.6506244018965,capelin
ln_tauE,2.4760094040671055,2.312361525151885,6,85353,1-100,6122.6506244018965,capelin
ln_kappa,-4.481140234499602,-4.3517540349915445,6,85353,1-100,6122.6506244018965,capelin
ln_phi,-0.2822198315577172,-0.3692229434895636,6,85353,1-100,6122.6506244018965,capelin
logit_rhoE,-1.508357337467413,-1.2668646891513262,6,85353,1-100,6122.6506244018965,capelin
finv_power,-0.0661746743852703,-0.09048619328697588,6,85353,1-100,6122.6506244018965,capelin
kappaT,2.312335730956876,1.4835767423410322,6,85353,1-010,6111.992302674964,capelin
gamma_j,-1.6722477746567348,-0.7975524298397143,6,85353,1-010,6111.992302674964,capelin
gamma_j,-1.6722477746567348,-0.056510141204134,6,85353,1-010,6111.992302674964,capelin
beta_k,-3.907675738449672,-3.8686795822955156,6,85353,1-010,6111.992302674964,capelin
ln_tauO,2.495122826058058,2.458925939303567,6,85353,1-010,6111.992302674964,capelin
ln_tauE,2.4760094040671055,2.3019846062374203,6,85353,1-010,6111.992302674964,capelin
ln_kappa,-4.481140234499602,-4.33063377846219,6,85353,1-010,6111.992302674964,capelin
ln_phi,-0.2822198315577172,-0.37034375364941746,6,85353,1-010,6111.992302674964,capelin
logit_rhoE,-1.508357337467413,-1.3085503809327914,6,85353,1-010,6111.992302674964,capelin
finv_power,-0.0661746743852703,-0.09119050212299591,6,85353,1-010,6111.992302674964,capelin
log_kappaS,-3.875531477279689,-3.7018174473779863,6,85353,1-110,6108.023464842932,capelin
kappaT,2.312335730956876,1.867111356950289,6,85353,1-110,6108.023464842932,capelin
gamma_j,-1.6722477746567348,-1.1942573139389068,6,85353,1-110,6108.023464842932,capelin
gamma_j,-1.6722477746567348,-0.056562165996364315,6,85353,1-110,6108.023464842932,capelin
beta_k,-3.907675738449672,-3.8968897569292067,6,85353,1-110,6108.023464842932,capelin
ln_tauO,2.495122826058058,2.458455154713329,6,85353,1-110,6108.023464842932,capelin
ln_tauE,2.4760094040671055,2.304269951541022,6,85353,1-110,6108.023464842932,capelin
ln_kappa,-4.481140234499602,-4.331970935522395,6,85353,1-110,6108.023464842932,capelin
ln_phi,-0.2822198315577172,-0.3700312536452759,6,85353,1-110,6108.023464842932,capelin
logit_rhoE,-1.508357337467413,-1.3192500327378343,6,85353,1-110,6108.023464842932,capelin
finv_power,-0.0661746743852703,-0.09087125035470596,6,85353,1-110,6108.023464842932,capelin
gamma_j,-1.6722477746567348,-0.3457351186223359,7,63902,1-000,6895.003760349162,capelin
gamma_j,-1.6722477746567348,-0.1165010194049969,7,63902,1-000,6895.003760349162,capelin
beta_k,-3.907675738449672,-3.3502361723911163,7,63902,1-000,6895.003760349162,capelin
ln_tauO,2.495122826058058,2.414759725335043,7,63902,1-000,6895.003760349162,capelin
ln_tauE,2.4760094040671055,2.4129772400901595,7,63902,1-000,6895.003760349162,capelin
ln_kappa,-4.481140234499602,-4.478028320463631,7,63902,1-000,6895.003760349162,capelin
ln_phi,-0.2822198315577172,-0.30111220769929664,7,63902,1-000,6895.003760349162,capelin
logit_rhoE,-1.508357337467413,-1.4702634176431981,7,63902,1-000,6895.003760349162,capelin
finv_power,-0.0661746743852703,-0.06858462237246941,7,63902,1-000,6895.003760349162,capelin
log_kappaS,-3.875531477279689,-3.1969926784187797,7,63902,1-100,6893.810240255538,capelin
gamma_j,-1.6722477746567348,-0.48744304842171104,7,63902,1-100,6893.810240255538,capelin
gamma_j,-1.6722477746567348,-0.14953907216974874,7,63902,1-100,6893.810240255538,capelin
beta_k,-3.907675738449672,-3.3316340523234955,7,63902,1-100,6893.810240255538,capelin
ln_tauO,2.495122826058058,2.4134368990955877,7,63902,1-100,6893.810240255538,capelin
ln_tauE,2.4760094040671055,2.4094998978571733,7,63902,1-100,6893.810240255538,capelin
ln_kappa,-4.481140234499602,-4.471925115996978,7,63902,1-100,6893.810240255538,capelin
ln_phi,-0.2822198315577172,-0.30199948868107546,7,63902,1-100,6893.810240255538,capelin
logit_rhoE,-1.508357337467413,-1.4996847779352127,7,63902,1-100,6893.810240255538,capelin
finv_power,-0.0661746743852703,-0.06904507960615419,7,63902,1-100,6893.810240255538,capelin
kappaT,2.312335730956876,1.7664928288167776,7,63902,1-010,6891.319062486786,capelin
gamma_j,-1.6722477746567348,-0.8501222251012238,7,63902,1-010,6891.319062486786,capelin
gamma_j,-1.6722477746567348,-0.3619805243991853,7,63902,1-010,6891.319062486786,capelin
beta_k,-3.907675738449672,-3.381431313817064,7,63902,1-010,6891.319062486786,capelin
ln_tauO,2.495122826058058,2.410067442028891,7,63902,1-010,6891.319062486786,capelin
ln_tauE,2.4760094040671055,2.4028000698402563,7,63902,1-010,6891.319062486786,capelin
ln_kappa,-4.481140234499602,-4.458941531459716,7,63902,1-010,6891.319062486786,capelin
ln_phi,-0.2822198315577172,-0.3002116931856364,7,63902,1-010,6891.319062486786,capelin
logit_rhoE,-1.508357337467413,-1.529172139140773,7,63902,1-010,6891.319062486786,capelin
finv_power,-0.0661746743852703,-0.06814881061106422,7,63902,1-010,6891.319062486786,capelin
log_kappaS,-3.875531477279689,-4.03978527132035,7,63902,1-110,6883.56906439731,capelin
kappaT,2.312335730956876,1.705247626886987,7,63902,1-110,6883.56906439731,capelin
gamma_j,-1.6722477746567348,-1.2891095648311022,7,63902,1-110,6883.56906439731,capelin
gamma_j,-1.6722477746567348,-0.6139847960786549,7,63902,1-110,6883.56906439731,capelin
beta_k,-3.907675738449672,-3.3301475185542864,7,63902,1-110,6883.56906439731,capelin
ln_tauO,2.495122826058058,2.4074963276843127,7,63902,1-110,6883.56906439731,capelin
ln_tauE,2.4760094040671055,2.4031914266842427,7,63902,1-110,6883.56906439731,capelin
ln_kappa,-4.481140234499602,-4.45562442393488,7,63902,1-110,6883.56906439731,capelin
ln_phi,-0.2822198315577172,-0.30155805585584916,7,63902,1-110,6883.56906439731,capelin
logit_rhoE,-1.508357337467413,-1.5536447440278673,7,63902,1-110,6883.56906439731,capelin
finv_power,-0.0661746743852703,-0.06878214386293026,7,63902,1-110,6883.56906439731,capelin
gamma_j,-1.6722477746567348,-0.2511295435425615,8,2969,1-000,9338.199535278374,capelin
gamma_j,-1.6722477746567348,-0.005438452767858294,8,2969,1-000,9338.199535278374,capelin
beta_k,-3.907675738449672,-3.237051518949108,8,2969,1-000,9338.199535278374,capelin
ln_tauO,2.495122826058058,2.4718194686241843,8,2969,1-000,9338.199535278374,capelin
ln_tauE,2.4760094040671055,2.4366454682122356,8,2969,1-000,9338.199535278374,capelin
ln_kappa,-4.481140234499602,-4.536558821374799,8,2969,1-000,9338.199535278374,capelin
ln_phi,-0.2822198315577172,-0.2844920591767997,8,2969,1-000,9338.199535278374,capelin
logit_rhoE,-1.508357337467413,-1.3385672389661607,8,2969,1-000,9338.199535278374,capelin
finv_power,-0.0661746743852703,-0.07560172214111595,8,2969,1-000,9338.199535278374,capelin
log_kappaS,-3.875531477279689,-4.015056342379273,8,2969,1-100,9335.833275400993,capelin
gamma_j,-1.6722477746567348,-0.5103166711479996,8,2969,1-100,9335.833275400993,capelin
gamma_j,-1.6722477746567348,-0.015695307481028813,8,2969,1-100,9335.833275400993,capelin
beta_k,-3.907675738449672,-3.230169661615528,8,2969,1-100,9335.833275400993,capelin
ln_tauO,2.495122826058058,2.468119930683628,8,2969,1-100,9335.833275400993,capelin
ln_tauE,2.4760094040671055,2.4329593498224984,8,2969,1-100,9335.833275400993,capelin
ln_kappa,-4.481140234499602,-4.528784744219804,8,2969,1-100,9335.833275400993,capelin
ln_phi,-0.2822198315577172,-0.28528684833822276,8,2969,1-100,9335.833275400993,capelin
logit_rhoE,-1.508357337467413,-1.3782194715720975,8,2969,1-100,9335.833275400993,capelin
finv_power,-0.0661746743852703,-0.07607035329339208,8,2969,1-100,9335.833275400993,capelin
kappaT,2.312335730956876,1.801132381617562,8,2969,1-010,9327.831866756675,capelin
gamma_j,-1.6722477746567348,-0.7273683173987958,8,2969,1-010,9327.831866756675,capelin
gamma_j,-1.6722477746567348,-0.017140774917320824,8,2969,1-010,9327.831866756675,capelin
beta_k,-3.907675738449672,-3.236422434803678,8,2969,1-010,9327.831866756675,capelin
