par_name,par_true,par_hat,iter,seed,species
ln_tauO,2.291462337712019,2.318897728541425,244,40801,capelin
ln_tauE,2.5960761564785644,2.576989389659008,244,40801,capelin
ln_kappa,-4.607785606808849,-4.581663177460497,244,40801,capelin
ln_phi,0.004875038816681803,0.053904065744814565,244,40801,capelin
logit_rhoE,-1.757292894647811,-2.6737855966886546,244,40801,capelin
finv_power,0.11382944103590899,0.14325431932572022,244,40801,capelin
log_kappaS,-3.752399186239947,-3.561206490087595,245,2695,capelin
kappaT,1.998815110331278,1.44400445707537,245,2695,capelin
kappaST,0.5115413046457353,-0.024659747099539907,245,2695,capelin
gamma_j,-1.366702112764886,-1.1061878339120812,245,2695,capelin
gamma_j,-0.20418998832033516,-0.126677285779946,245,2695,capelin
beta_k,-3.6861840593749773,-0.2784765007491288,245,2695,capelin
ln_tauO,2.291462337712019,2.2184216224674542,245,2695,capelin
ln_tauE,2.5960761564785644,2.5958570221717885,245,2695,capelin
ln_kappa,-4.607785606808849,-4.647686549267953,245,2695,capelin
ln_phi,0.004875038816681803,-0.005134466359400265,245,2695,capelin
logit_rhoE,-1.757292894647811,-1.5879881440191275,245,2695,capelin
finv_power,0.11382944103590899,0.11687171816465629,245,2695,capelin
log_kappaS,-3.752399186239947,0.28372693456881304,246,12231,capelin
kappaT,1.998815110331278,1.5774057984687675,246,12231,capelin
kappaST,0.5115413046457353,-668.6015742791599,246,12231,capelin
gamma_j,-1.366702112764886,-1.0055832486621321,246,12231,capelin
gamma_j,-0.20418998832033516,-0.4416808899803367,246,12231,capelin
beta_k,-3.6861840593749773,-4.09765611922255,246,12231,capelin
ln_tauO,2.291462337712019,2.257680587905839,246,12231,capelin
ln_tauE,2.5960761564785644,2.4952743309753402,246,12231,capelin
ln_kappa,-4.607785606808849,-4.543041594587642,246,12231,capelin
ln_phi,0.004875038816681803,-0.06346819573357819,246,12231,capelin
logit_rhoE,-1.757292894647811,-1.6827520278640804,246,12231,capelin
finv_power,0.11382944103590899,0.085405630564832,246,12231,capelin
log_kappaS,-3.752399186239947,-3.265434248003369,247,5272,capelin
kappaT,1.998815110331278,0.9756504883991224,247,5272,capelin
kappaST,0.5115413046457353,1.1961708095243135,247,5272,capelin
gamma_j,-1.366702112764886,-0.8407798006334845,247,5272,capelin
gamma_j,-0.20418998832033516,0.028469151302597334,247,5272,capelin
beta_k,-3.6861840593749773,-5.22199040546865,247,5272,capelin
ln_tauO,2.291462337712019,2.3381473710355962,247,5272,capelin
ln_tauE,2.5960761564785644,2.4309965572005536,247,5272,capelin
ln_kappa,-4.607785606808849,-4.544949034745365,247,5272,capelin
ln_phi,0.004875038816681803,-0.03564569460037386,247,5272,capelin
logit_rhoE,-1.757292894647811,-2.0897751497243044,247,5272,capelin
finv_power,0.11382944103590899,0.0903568376939754,247,5272,capelin
log_kappaS,-3.752399186239947,-4.683073501805561,248,45165,capelin
kappaT,1.998815110331278,1.6017006646402991,248,45165,capelin
kappaST,0.5115413046457353,0.12545637499931692,248,45165,capelin
gamma_j,-1.366702112764886,-1.8996489986130836,248,45165,capelin
gamma_j,-0.20418998832033516,-0.13206397268555792,248,45165,capelin
beta_k,-3.6861840593749773,-3.5718635173762636,248,45165,capelin
ln_tauO,2.291462337712019,2.2944717588811425,248,45165,capelin
ln_tauE,2.5960761564785644,2.635769366464434,248,45165,capelin
ln_kappa,-4.607785606808849,-4.646294814291853,248,45165,capelin
ln_phi,0.004875038816681803,0.012723472949057475,248,45165,capelin
logit_rhoE,-1.757292894647811,-1.673315998971151,248,45165,capelin
finv_power,0.11382944103590899,0.12311425009441375,248,45165,capelin
log_kappaS,-3.752399186239947,-3.1480473448453186,249,99620,capelin
kappaT,1.998815110331278,0.8147519607039425,249,99620,capelin
kappaST,0.5115413046457353,1.7482731707920074,249,99620,capelin
gamma_j,-1.366702112764886,-0.8004302361194863,249,99620,capelin
gamma_j,-0.20418998832033516,-0.1826311017955213,249,99620,capelin
beta_k,-3.6861840593749773,-3.8291402408061415,249,99620,capelin
ln_tauO,2.291462337712019,2.2943445470088917,249,99620,capelin
ln_tauE,2.5960761564785644,2.448934816275157,249,99620,capelin
ln_kappa,-4.607785606808849,-4.501146610993108,249,99620,capelin
ln_phi,0.004875038816681803,0.01972867738533043,249,99620,capelin
logit_rhoE,-1.757292894647811,-1.896178975915536,249,99620,capelin
finv_power,0.11382944103590899,0.11973057628728043,249,99620,capelin
log_kappaS,-3.752399186239947,-3.5749519783705233,250,20967,capelin
kappaT,1.998815110331278,2.7371145688273635,250,20967,capelin
kappaST,0.5115413046457353,2.1862918232114006,250,20967,capelin
gamma_j,-1.366702112764886,-1.2155376165543885,250,20967,capelin
gamma_j,-0.20418998832033516,-0.023568288790704238,250,20967,capelin
beta_k,-3.6861840593749773,-3.2329299072093165,250,20967,capelin
ln_tauO,2.291462337712019,2.3527906481594023,250,20967,capelin
ln_tauE,2.5960761564785644,2.5213789269602067,250,20967,capelin
ln_kappa,-4.607785606808849,-4.524652805688971,250,20967,capelin
ln_phi,0.004875038816681803,0.008624738820299379,250,20967,capelin
logit_rhoE,-1.757292894647811,-1.7419408370641216,250,20967,capelin
finv_power,0.11382944103590899,0.13323165410665413,250,20967,capelin
log_kappaS,0.2764394492287332,0.08568343479166893,1,86318,pacific cod
kappaT,0.09755179347061986,0.28862130565634125,1,86318,pacific cod
kappaST,511.51299446684425,511.5131816140272,1,86318,pacific cod
gamma_j,0.18244300263135232,0.22216913347543832,1,86318,pacific cod
gamma_j,-0.06388733334251072,-0.09047853532558395,1,86318,pacific cod
beta_k,6.8097527935516995,7.022268069617408,1,86318,pacific cod
ln_tauO,3.33152360175751,3.245506382667998,1,86318,pacific cod
ln_tauE,3.339063835237191,3.335310501223435,1,86318,pacific cod
ln_kappa,-4.337357011415859,-4.3462400109119725,1,86318,pacific cod
ln_phi,1.0043015446591586,1.0186971884194154,1,86318,pacific cod
logit_rhoE,0.08176114780535944,0.06777535839475199,1,86318,pacific cod
finv_power,0.6994787873126201,0.7067394642371928,1,86318,pacific cod
log_kappaS,0.2764394492287332,0.21439636919232213,2,4351,pacific cod
kappaT,0.09755179347061986,0.0636451708052918,2,4351,pacific cod
kappaST,511.51299446684425,511.5130594949915,2,4351,pacific cod
gamma_j,0.18244300263135232,0.16585309144513943,2,4351,pacific cod
gamma_j,-0.06388733334251072,-0.05874513970586451,2,4351,pacific cod
beta_k,6.8097527935516995,6.391162774292397,2,4351,pacific cod
ln_tauO,3.33152360175751,3.4322640491901915,2,4351,pacific cod
ln_tauE,3.339063835237191,3.363014739317885,2,4351,pacific cod
ln_kappa,-4.337357011415859,-4.354801049458218,2,4351,pacific cod
ln_phi,1.0043015446591586,0.9841552154627865,2,4351,pacific cod
logit_rhoE,0.08176114780535944,0.1244604627662004,2,4351,pacific cod
finv_power,0.6994787873126201,0.7016386649013315,2,4351,pacific cod
log_kappaS,0.2764394492287332,0.38056506597148665,3,59278,pacific cod
kappaT,0.09755179347061986,0.06882249441780586,3,59278,pacific cod
kappaST,511.51299446684425,511.5129038461923,3,59278,pacific cod
gamma_j,0.18244300263135232,0.21632973051443033,3,59278,pacific cod
gamma_j,-0.06388733334251072,-0.057296968084085624,3,59278,pacific cod
beta_k,6.8097527935516995,6.885143447517883,3,59278,pacific cod
ln_tauO,3.33152360175751,3.4546821902988345,3,59278,pacific cod
ln_tauE,3.339063835237191,3.2761975452731784,3,59278,pacific cod
ln_kappa,-4.337357011415859,-4.271360051987476,3,59278,pacific cod
ln_phi,1.0043015446591586,1.008618978876254,3,59278,pacific cod
logit_rhoE,0.08176114780535944,0.1119686046651839,3,59278,pacific cod
finv_power,0.6994787873126201,0.6884668379277462,3,59278,pacific cod
log_kappaS,0.2764394492287332,0.23678164441669322,4,97011,pacific cod
kappaT,0.09755179347061986,0.07376560731946644,4,97011,pacific cod
kappaST,511.51299446684425,511.51305384871995,4,97011,pacific cod
gamma_j,0.18244300263135232,0.12936765278232737,4,97011,pacific cod
gamma_j,-0.06388733334251072,-0.07350789459978216,4,97011,pacific cod
beta_k,6.8097527935516995,7.238172495088245,4,97011,pacific cod
ln_tauO,3.33152360175751,3.3975127755715966,4,97011,pacific cod
ln_tauE,3.339063835237191,3.356754265894526,4,97011,pacific cod
ln_kappa,-4.337357011415859,-4.3941350663944805,4,97011,pacific cod
ln_phi,1.0043015446591586,1.040722951025065,4,97011,pacific cod
logit_rhoE,0.08176114780535944,0.183920206560064,4,97011,pacific cod
finv_power,0.6994787873126201,0.6459525849415563,4,97011,pacific cod
log_kappaS,0.2764394492287332,0.2588970016288627,5,80766,pacific cod
kappaT,0.09755179347061986,0.11065809671119378,5,80766,pacific cod
kappaST,511.51299446684425,511.5130138292743,5,80766,pacific cod
gamma_j,0.18244300263135232,0.20642349677989003,5,80766,pacific cod
gamma_j,-0.06388733334251072,-0.05779191651626121,5,80766,pacific cod
beta_k,6.8097527935516995,6.560570902649605,5,80766,pacific cod
ln_tauO,3.33152360175751,3.493244084601093,5,80766,pacific cod
ln_tauE,3.339063835237191,3.336868962666198,5,80766,pacific cod
ln_kappa,-4.337357011415859,-4.350551408234632,5,80766,pacific cod
ln_phi,1.0043015446591586,1.0019021772878753,5,80766,pacific cod
logit_rhoE,0.08176114780535944,0.14173636623164837,5,80766,pacific cod
finv_power,0.6994787873126201,0.692562792085303,5,80766,pacific cod
log_kappaS,0.2764394492287332,0.2924098306291919,6,11993,pacific cod
kappaT,0.09755179347061986,0.016321621741911502,6,11993,pacific cod
kappaST,511.51299446684425,511.5129784943703,6,11993,pacific cod
gamma_j,0.18244300263135232,0.1454401175757345,6,11993,pacific cod
gamma_j,-0.06388733334251072,-0.05244621948498247,6,11993,pacific cod
beta_k,6.8097527935516995,7.123811692866211,6,11993,pacific cod
ln_tauO,3.33152360175751,3.3598402397964677,6,11993,pacific cod
ln_tauE,3.339063835237191,3.309976182761783,6,11993,pacific cod
ln_kappa,-4.337357011415859,-4.301136964507238,6,11993,pacific cod
ln_phi,1.0043015446591586,0.999159127684861,6,11993,pacific cod
logit_rhoE,0.08176114780535944,0.10765309005589313,6,11993,pacific cod
finv_power,0.6994787873126201,0.7050870072066532,6,11993,pacific cod
log_kappaS,0.2764394492287332,0.3156780052975125,7,26035,pacific cod
kappaT,0.09755179347061986,0.17868601994090474,7,26035,pacific cod
kappaST,511.51299446684425,511.51293272085996,7,26035,pacific cod
gamma_j,0.18244300263135232,0.18138063290604292,7,26035,pacific cod
gamma_j,-0.06388733334251072,-0.08929470546410215,7,26035,pacific cod
beta_k,6.8097527935516995,6.692507739333932,7,26035,pacific cod
ln_tauO,3.33152360175751,3.1995832088831677,7,26035,pacific cod
ln_tauE,3.339063835237191,3.301380099275346,7,26035,pacific cod
ln_kappa,-4.337357011415859,-4.292055173095742,7,26035,pacific cod
ln_phi,1.0043015446591586,1.0182097437697755,7,26035,pacific cod
logit_rhoE,0.08176114780535944,-0.17770660467868524,7,26035,pacific cod
finv_power,0.6994787873126201,0.6899679097039816,7,26035,pacific cod
log_kappaS,0.2764394492287332,0.06195686981999048,8,61245,pacific cod
kappaT,0.09755179347061986,0.20268797673594616,8,61245,pacific cod
kappaST,511.51299446684425,511.5131522267302,8,61245,pacific cod
gamma_j,0.18244300263135232,0.1397763054605715,8,61245,pacific cod
gamma_j,-0.06388733334251072,-0.07405291349755228,8,61245,pacific cod
beta_k,6.8097527935516995,6.942966835879522,8,61245,pacific cod
ln_tauO,3.33152360175751,3.2247232292375574,8,61245,pacific cod
ln_tauE,3.339063835237191,3.3082791817225092,8,61245,pacific cod
ln_kappa,-4.337357011415859,-4.337491807606305,8,61245,pacific cod
ln_phi,1.0043015446591586,1.0142190922577172,8,61245,pacific cod
logit_rhoE,0.08176114780535944,0.1484963988164644,8,61245,pacific cod
finv_power,0.6994787873126201,0.674244577284529,8,61245,pacific cod
log_kappaS,0.2764394492287332,0.37096837783100517,9,5572,pacific cod
kappaT,0.09755179347061986,0.05487101901238213,9,5572,pacific cod
kappaST,511.51299446684425,511.51290689339953,9,5572,pacific cod
gamma_j,0.18244300263135232,0.14366215509931296,9,5572,pacific cod
gamma_j,-0.06388733334251072,-0.06793627033762932,9,5572,pacific cod
beta_k,6.8097527935516995,6.79211368773042,9,5572,pacific cod
ln_tauO,3.33152360175751,3.4889972384395485,9,5572,pacific cod
ln_tauE,3.339063835237191,3.3981855003624304,9,5572,pacific cod
ln_kappa,-4.337357011415859,-4.3841013150338055,9,5572,pacific cod
ln_phi,1.0043015446591586,1.0091883918291829,9,5572,pacific cod
logit_rhoE,0.08176114780535944,0.23788499142365868,9,5572,pacific cod
finv_power,0.6994787873126201,0.6987082240122131,9,5572,pacific cod
log_kappaS,0.2764394492287332,0.12766226803138603,10,7801,pacific cod
kappaT,0.09755179347061986,0.20862767428845483,10,7801,pacific cod
kappaST,511.51299446684425,511.51316440473914,10,7801,pacific cod
gamma_j,0.18244300263135232,0.20908778840506442,10,7801,pacific cod
gamma_j,-0.06388733334251072,-0.07322179581776135,10,7801,pacific cod
beta_k,6.8097527935516995,7.54365135034103,10,7801,pacific cod
ln_tauO,3.33152360175751,3.329245147159419,10,7801,pacific cod
ln_tauE,3.339063835237191,3.335208436676055,10,7801,pacific cod
ln_kappa,-4.337357011415859,-4.318218568109775,10,7801,pacific cod
ln_phi,1.0043015446591586,1.026355137204277,10,7801,pacific cod
logit_rhoE,0.08176114780535944,0.12515634259062774,10,7801,pacific cod
finv_power,0.6994787873126201,0.6791002156144279,10,7801,pacific cod
log_kappaS,0.2764394492287332,0.427216948199136,11,22162,pacific cod
kappaT,0.09755179347061986,0.20689541472313294,11,22162,pacific cod
kappaST,511.51299446684425,511.51284614426004,11,22162,pacific cod
gamma_j,0.18244300263135232,0.24726531744728558,11,22162,pacific cod
gamma_j,-0.06388733334251072,-0.09447931002260981,11,22162,pacific cod
beta_k,6.8097527935516995,6.761916298196951,11,22162,pacific cod
ln_tauO,3.33152360175751,3.2944298026935783,11,22162,pacific cod
ln_tauE,3.339063835237191,3.3603203630790346,11,22162,pacific cod
ln_kappa,-4.337357011415859,-4.353391564740001,11,22162,pacific cod
ln_phi,1.0043015446591586,1.0005113930824696,11,22162,pacific cod
logit_rhoE,0.08176114780535944,-0.08336078799764705,11,22162,pacific cod
finv_power,0.6994787873126201,0.7054781677344945,11,22162,pacific cod
log_kappaS,0.2764394492287332,0.04109027031308877,12,17165,pacific cod
kappaT,0.09755179347061986,0.24815179641097407,12,17165,pacific cod
kappaST,511.51299446684425,511.51325823087234,12,17165,pacific cod
gamma_j,0.18244300263135232,0.17581701958509835,12,17165,pacific cod
gamma_j,-0.06388733334251072,-0.08913447085462586,12,17165,pacific cod
beta_k,6.8097527935516995,6.380835120494315,12,17165,pacific cod
ln_tauO,3.33152360175751,3.5305192736384234,12,17165,pacific cod
ln_tauE,3.339063835237191,3.322313285418923,12,17165,pacific cod
ln_kappa,-4.337357011415859,-4.286513646962022,12,17165,pacific cod
ln_phi,1.0043015446591586,1.005204793229053,12,17165,pacific cod
logit_rhoE,0.08176114780535944,0.25778923694927247,12,17165,pacific cod
finv_power,0.6994787873126201,0.7112848505989392,12,17165,pacific cod
log_kappaS,0.2764394492287332,5.973822894518643,13,96066,pacific cod
kappaT,0.09755179347061986,0.001612784390021174,13,96066,pacific cod
kappaST,511.51299446684425,511.5074130260586,13,96066,pacific cod
gamma_j,0.18244300263135232,0.17914606517879472,13,96066,pacific cod
gamma_j,-0.06388733334251072,-0.07715215491055012,13,96066,pacific cod
beta_k,6.8097527935516995,6.700167887476478,13,96066,pacific cod
ln_tauO,3.33152360175751,3.38055789477371,13,96066,pacific cod
ln_tauE,3.339063835237191,3.390543455607196,13,96066,pacific cod
ln_kappa,-4.337357011415859,-4.388260643889158,13,96066,pacific cod
ln_phi,1.0043015446591586,1.0032429261646534,13,96066,pacific cod
logit_rhoE,0.08176114780535944,-0.010665921789355565,13,96066,pacific cod
finv_power,0.6994787873126201,0.7112850053552516,13,96066,pacific cod
log_kappaS,0.2764394492287332,0.2741636217655366,14,9816,pacific cod
kappaT,0.09755179347061986,0.05063849678056022,14,9816,pacific cod
kappaST,511.51299446684425,511.51299034456565,14,9816,pacific cod
gamma_j,0.18244300263135232,0.1678595579256041,14,9816,pacific cod
gamma_j,-0.06388733334251072,-0.04978603709389113,14,9816,pacific cod
beta_k,6.8097527935516995,7.107833686102676,14,9816,pacific cod
ln_tauO,3.33152360175751,3.1929026695238294,14,9816,pacific cod
ln_tauE,3.339063835237191,3.3025001564046494,14,9816,pacific cod
ln_kappa,-4.337357011415859,-4.267384421198843,14,9816,pacific cod
ln_phi,1.0043015446591586,0.9869714465973659,14,9816,pacific cod
logit_rhoE,0.08176114780535944,0.12479051670276715,14,9816,pacific cod
finv_power,0.6994787873126201,0.7355259619678456,14,9816,pacific cod
log_kappaS,0.2764394492287332,0.47543674525082374,15,82823,pacific cod
kappaT,0.09755179347061986,0.058182981250260606,15,82823,pacific cod
kappaST,511.51299446684425,511.5128073677701,15,82823,pacific cod
gamma_j,0.18244300263135232,0.17775495293569005,15,82823,pacific cod
gamma_j,-0.06388733334251072,-0.059076934943055194,15,82823,pacific cod
beta_k,6.8097527935516995,6.65548998014415,15,82823,pacific cod
ln_tauO,3.33152360175751,3.2989524223457547,15,82823,pacific cod
ln_tauE,3.339063835237191,3.2397865987625676,15,82823,pacific cod
ln_kappa,-4.337357011415859,-4.234153647222582,15,82823,pacific cod
ln_phi,1.0043015446591586,1.0192625304122411,15,82823,pacific cod
logit_rhoE,0.08176114780535944,0.15198392574528896,15,82823,pacific cod
finv_power,0.6994787873126201,0.6568496580613038,15,82823,pacific cod
log_kappaS,0.2764394492287332,0.14314486733142484,16,62202,pacific cod
kappaT,0.09755179347061986,0.25077745124223993,16,62202,pacific cod
kappaST,511.51299446684425,511.5130997316739,16,62202,pacific cod
gamma_j,0.18244300263135232,0.16697852531073787,16,62202,pacific cod
gamma_j,-0.06388733334251072,-0.09878760653907541,16,62202,pacific cod
beta_k,6.8097527935516995,6.912696685882094,16,62202,pacific cod
ln_tauO,3.33152360175751,3.3247681235628774,16,62202,pacific cod
ln_tauE,3.339063835237191,3.3447025211782067,16,62202,pacific cod
ln_kappa,-4.337357011415859,-4.338866675723654,16,62202,pacific cod
ln_phi,1.0043015446591586,1.007382165941849,16,62202,pacific cod
logit_rhoE,0.08176114780535944,0.11980370377003507,16,62202,pacific cod
finv_power,0.6994787873126201,0.7027157605472851,16,62202,pacific cod
log_kappaS,0.2764394492287332,0.5304177650504566,17,74474,pacific cod
kappaT,0.09755179347061986,-0.013146231714693429,17,74474,pacific cod
kappaST,511.51299446684425,511.51275057390495,17,74474,pacific cod
gamma_j,0.18244300263135232,0.15624532115652026,17,74474,pacific cod
gamma_j,-0.06388733334251072,-0.043611596127113926,17,74474,pacific cod
beta_k,6.8097527935516995,6.7585995318736485,17,74474,pacific cod
ln_tauO,3.33152360175751,3.3445844163995964,17,74474,pacific cod
ln_tauE,3.339063835237191,3.391543253295175,17,74474,pacific cod
ln_kappa,-4.337357011415859,-4.375825438549132,17,74474,pacific cod
ln_phi,1.0043015446591586,0.9980435018141707,17,74474,pacific cod
logit_rhoE,0.08176114780535944,0.05625827894349177,17,74474,pacific cod
finv_power,0.6994787873126201,0.7042015933192785,17,74474,pacific cod
log_kappaS,0.2764394492287332,0.30935822272366176,18,59710,pacific cod
kappaT,0.09755179347061986,0.02291734227836987,18,59710,pacific cod
kappaST,511.51299446684425,511.51297818868835,18,59710,pacific cod
gamma_j,0.18244300263135232,0.17753926580354176,18,59710,pacific cod
gamma_j,-0.06388733334251072,-0.06227533024957206,18,59710,pacific cod
beta_k,6.8097527935516995,6.731619647860471,18,59710,pacific cod
ln_tauO,3.33152360175751,3.2995960879537676,18,59710,pacific cod
ln_tauE,3.339063835237191,3.282141868369657,18,59710,pacific cod
ln_kappa,-4.337357011415859,-4.2699065479778096,18,59710,pacific cod
ln_phi,1.0043015446591586,1.015293276822887,18,59710,pacific cod
logit_rhoE,0.08176114780535944,0.18981981171913648,18,59710,pacific cod
finv_power,0.6994787873126201,0.7009366084802532,18,59710,pacific cod
log_kappaS,0.2764394492287332,0.07097032033334671,19,19943,pacific cod
kappaT,0.09755179347061986,0.2953536776584082,19,19943,pacific cod
kappaST,511.51299446684425,511.51319785652186,19,19943,pacific cod
gamma_j,0.18244300263135232,0.23360295376306855,19,19943,pacific cod
gamma_j,-0.06388733334251072,-0.06045936606220305,19,19943,pacific cod
beta_k,6.8097527935516995,6.919515255936221,19,19943,pacific cod
ln_tauO,3.33152360175751,3.6236594950184657,19,19943,pacific cod
ln_tauE,3.339063835237191,3.3222732698203785,19,19943,pacific cod
ln_kappa,-4.337357011415859,-4.345235576408746,19,19943,pacific cod
ln_phi,1.0043015446591586,0.9997085789786352,19,19943,pacific cod
logit_rhoE,0.08176114780535944,0.1521958409487241,19,19943,pacific cod
finv_power,0.6994787873126201,0.6901272535735247,19,19943,pacific cod
log_kappaS,0.2764394492287332,0.1432986361903336,20,65100,pacific cod
kappaT,0.09755179347061986,0.25417920424404317,20,65100,pacific cod
kappaST,511.51299446684425,511.51310573482834,20,65100,pacific cod
gamma_j,0.18244300263135232,0.21023841324513232,20,65100,pacific cod
gamma_j,-0.06388733334251072,-0.08366125999182863,20,65100,pacific cod
beta_k,6.8097527935516995,6.908786561010198,20,65100,pacific cod
ln_tauO,3.33152360175751,3.620370175322925,20,65100,pacific cod
ln_tauE,3.339063835237191,3.3573017199402977,20,65100,pacific cod
ln_kappa,-4.337357011415859,-4.33866294501057,20,65100,pacific cod
ln_phi,1.0043015446591586,1.0095749420870723,20,65100,pacific cod
logit_rhoE,0.08176114780535944,-0.07746562604113028,20,65100,pacific cod
finv_power,0.6994787873126201,0.6908096124858861,20,65100,pacific cod
log_kappaS,0.2764394492287332,-0.008753768099252553,21,29728,pacific cod
kappaT,0.09755179347061986,0.24260861176177612,21,29728,pacific cod
kappaST,511.51299446684425,511.51328953991595,21,29728,pacific cod
gamma_j,0.18244300263135232,0.22256602809407056,21,29728,pacific cod
gamma_j,-0.06388733334251072,-0.0566640044158101,21,29728,pacific cod
beta_k,6.8097527935516995,6.7241100981500175,21,29728,pacific cod
ln_tauO,3.33152360175751,3.3466274153127786,21,29728,pacific cod
ln_tauE,3.339063835237191,3.3086444820633116,21,29728,pacific cod
ln_kappa,-4.337357011415859,-4.314282989230133,21,29728,pacific cod
ln_phi,1.0043015446591586,0.9877130129094829,21,29728,pacific cod
logit_rhoE,0.08176114780535944,0.16634418127960657,21,29728,pacific cod
finv_power,0.6994787873126201,0.7092663786675941,21,29728,pacific cod
log_kappaS,0.2764394492287332,0.3645001123893477,22,57036,pacific cod
kappaT,0.09755179347061986,0.020302130426368258,22,57036,pacific cod
kappaST,511.51299446684425,511.5129160210572,22,57036,pacific cod
gamma_j,0.18244300263135232,0.1828369306970775,22,57036,pacific cod
gamma_j,-0.06388733334251072,-0.0497134582405182,22,57036,pacific cod
beta_k,6.8097527935516995,6.6577960577753865,22,57036,pacific cod
ln_tauO,3.33152360175751,3.2373190501430393,22,57036,pacific cod
ln_tauE,3.339063835237191,3.3734785983358186,22,57036,pacific cod
ln_kappa,-4.337357011415859,-4.358148159978001,22,57036,pacific cod
ln_phi,1.0043015446591586,0.9962486232557971,22,57036,pacific cod
logit_rhoE,0.08176114780535944,0.06746747446883801,22,57036,pacific cod
finv_power,0.6994787873126201,0.7180706361115481,22,57036,pacific cod
log_kappaS,0.2764394492287332,5.723669383234876,23,71901,pacific cod
kappaT,0.09755179347061986,0.021920556882425384,23,71901,pacific cod
kappaST,511.51299446684425,511.5076131441087,23,71901,pacific cod
gamma_j,0.18244300263135232,0.1752219417218718,23,71901,pacific cod
gamma_j,-0.06388733334251072,-0.06663269923563113,23,71901,pacific cod
beta_k,6.8097527935516995,6.891186875428928,23,71901,pacific cod
ln_tauO,3.33152360175751,3.195132025206732,23,71901,pacific cod
ln_tauE,3.339063835237191,3.3216724914553843,23,71901,pacific cod
ln_kappa,-4.337357011415859,-4.3181904786486625,23,71901,pacific cod
ln_phi,1.0043015446591586,0.9992034631692907,23,71901,pacific cod
logit_rhoE,0.08176114780535944,0.04480951835514616,23,71901,pacific cod
finv_power,0.6994787873126201,0.6910213888549163,23,71901,pacific cod
log_kappaS,0.2764394492287332,0.417994589544221,24,58545,pacific cod
kappaT,0.09755179347061986,2.8363601802474585e-4,24,58545,pacific cod
kappaST,511.51299446684425,511.51287410196323,24,58545,pacific cod
gamma_j,0.18244300263135232,0.18935792176974112,24,58545,pacific cod
gamma_j,-0.06388733334251072,-0.05373380674466695,24,58545,pacific cod
beta_k,6.8097527935516995,6.620656452116582,24,58545,pacific cod
ln_tauO,3.33152360175751,3.330573324839733,24,58545,pacific cod
ln_tauE,3.339063835237191,3.322823821144135,24,58545,pacific cod
ln_kappa,-4.337357011415859,-4.326415276635326,24,58545,pacific cod
ln_phi,1.0043015446591586,1.0082708194423506,24,58545,pacific cod
logit_rhoE,0.08176114780535944,0.06087835063470694,24,58545,pacific cod
finv_power,0.6994787873126201,0.6936457582758426,24,58545,pacific cod
log_kappaS,0.2764394492287332,0.2852558004646902,25,3833,pacific cod
kappaT,0.09755179347061986,0.15638954563912982,25,3833,pacific cod
kappaST,511.51299446684425,511.5130018736567,25,3833,pacific cod
gamma_j,0.18244300263135232,0.22096644394622666,25,3833,pacific cod
gamma_j,-0.06388733334251072,-0.06169766642471514,25,3833,pacific cod
beta_k,6.8097527935516995,7.079157369545439,25,3833,pacific cod
ln_tauO,3.33152360175751,3.2520365476083777,25,3833,pacific cod
ln_tauE,3.339063835237191,3.2827618541459076,25,3833,pacific cod
ln_kappa,-4.337357011415859,-4.296329879661477,25,3833,pacific cod
ln_phi,1.0043015446591586,1.019508774708736,25,3833,pacific cod
logit_rhoE,0.08176114780535944,0.009768750550715154,25,3833,pacific cod
finv_power,0.6994787873126201,0.6721303309398078,25,3833,pacific cod
log_kappaS,0.2764394492287332,2.257914564398164,26,27156,pacific cod
kappaT,0.09755179347061986,0.011837100393243394,26,27156,pacific cod
kappaST,511.51299446684425,511.5110426783834,26,27156,pacific cod
gamma_j,0.18244300263135232,0.21324892899575054,26,27156,pacific cod
gamma_j,-0.06388733334251072,-0.07352698177198878,26,27156,pacific cod
beta_k,6.8097527935516995,6.974784645797816,26,27156,pacific cod
ln_tauO,3.33152360175751,3.404926220512778,26,27156,pacific cod
ln_tauE,3.339063835237191,3.3049302293501657,26,27156,pacific cod
ln_kappa,-4.337357011415859,-4.309093620784553,26,27156,pacific cod
ln_phi,1.0043015446591586,1.0334998790115375,26,27156,pacific cod
logit_rhoE,0.08176114780535944,0.0013109327841341562,26,27156,pacific cod
finv_power,0.6994787873126201,0.6715244554513852,26,27156,pacific cod
log_kappaS,0.2764394492287332,0.5993302551069984,27,84968,pacific cod
kappaT,0.09755179347061986,-0.05305627677993505,27,84968,pacific cod
kappaST,511.51299446684425,511.5126611963251,27,84968,pacific cod
gamma_j,0.18244300263135232,0.18320390517938384,27,84968,pacific cod
gamma_j,-0.06388733334251072,-0.052546286507540785,27,84968,pacific cod
beta_k,6.8097527935516995,7.356125536354711,27,84968,pacific cod
ln_tauO,3.33152360175751,3.3044404188215264,27,84968,pacific cod
ln_tauE,3.339063835237191,3.4037078810442307,27,84968,pacific cod
ln_kappa,-4.337357011415859,-4.374097062343145,27,84968,pacific cod
ln_phi,1.0043015446591586,0.9797109907501633,27,84968,pacific cod
logit_rhoE,0.08176114780535944,0.21047917519301082,27,84968,pacific cod
finv_power,0.6994787873126201,0.7211968066355517,27,84968,pacific cod
log_kappaS,0.2764394492287332,1.397428152409929,28,15432,pacific cod
kappaT,0.09755179347061986,-0.043276382834778325,28,15432,pacific cod
